"Activity" "Subject" "Variable" "Average"
"STANDING" 6 "fBodyAccJerk-meanFreq()-Z" NA
"STANDING" 6 "fBodyGyro-mean()-X" NA
"STANDING" 6 "fBodyGyro-mean()-Y" NA
"STANDING" 6 "fBodyGyro-mean()-Z" NA
"STANDING" 6 "fBodyGyro-std()-X" NA
"STANDING" 6 "fBodyGyro-std()-Y" NA
"STANDING" 6 "fBodyGyro-std()-Z" NA
"STANDING" 6 "fBodyGyro-meanFreq()-X" NA
"STANDING" 6 "fBodyGyro-meanFreq()-Y" NA
"STANDING" 6 "fBodyGyro-meanFreq()-Z" NA
"STANDING" 6 "fBodyAccMag-mean()" NA
"STANDING" 6 "fBodyAccMag-std()" NA
"STANDING" 6 "fBodyAccMag-meanFreq()" NA
"STANDING" 6 "fBodyBodyAccJerkMag-mean()" NA
"STANDING" 6 "fBodyBodyAccJerkMag-std()" NA
"STANDING" 6 "fBodyBodyAccJerkMag-meanFreq()" NA
"STANDING" 6 "fBodyBodyGyroMag-mean()" NA
"STANDING" 6 "fBodyBodyGyroMag-std()" NA
"STANDING" 6 "fBodyBodyGyroMag-meanFreq()" NA
"STANDING" 6 "fBodyBodyGyroJerkMag-mean()" NA
"STANDING" 6 "fBodyBodyGyroJerkMag-std()" NA
"STANDING" 6 "fBodyBodyGyroJerkMag-meanFreq()" NA
"STANDING" 7 "Activity" NA
"STANDING" 7 "Y" NA
"STANDING" 7 "Subject" NA
"STANDING" 7 "tBodyAcc-mean()-X" NA
"STANDING" 7 "tBodyAcc-mean()-Y" NA
"STANDING" 7 "tBodyAcc-mean()-Z" NA
"STANDING" 7 "tBodyAcc-std()-X" NA
"STANDING" 7 "tBodyAcc-std()-Y" NA
"STANDING" 7 "tBodyAcc-std()-Z" NA
"STANDING" 7 "tGravityAcc-mean()-X" NA
"STANDING" 7 "tGravityAcc-mean()-Y" NA
"STANDING" 7 "tGravityAcc-mean()-Z" NA
"STANDING" 7 "tGravityAcc-std()-X" NA
"STANDING" 7 "tGravityAcc-std()-Y" NA
"STANDING" 7 "tGravityAcc-std()-Z" NA
"STANDING" 7 "tBodyAccJerk-mean()-X" NA
"STANDING" 7 "tBodyAccJerk-mean()-Y" NA
"STANDING" 7 "tBodyAccJerk-mean()-Z" NA
"STANDING" 7 "tBodyAccJerk-std()-X" NA
"STANDING" 7 "tBodyAccJerk-std()-Y" NA
"STANDING" 7 "tBodyAccJerk-std()-Z" NA
"STANDING" 7 "tBodyGyro-mean()-X" NA
"STANDING" 7 "tBodyGyro-mean()-Y" NA
"STANDING" 7 "tBodyGyro-mean()-Z" NA
"STANDING" 7 "tBodyGyro-std()-X" NA
"STANDING" 7 "tBodyGyro-std()-Y" NA
"STANDING" 7 "tBodyGyro-std()-Z" NA
"STANDING" 7 "tBodyGyroJerk-mean()-X" NA
"STANDING" 7 "tBodyGyroJerk-mean()-Y" NA
"STANDING" 7 "tBodyGyroJerk-mean()-Z" NA
"STANDING" 7 "tBodyGyroJerk-std()-X" NA
"STANDING" 7 "tBodyGyroJerk-std()-Y" NA
"STANDING" 7 "tBodyGyroJerk-std()-Z" NA
"STANDING" 7 "tBodyAccMag-mean()" NA
"STANDING" 7 "tBodyAccMag-std()" NA
"STANDING" 7 "tGravityAccMag-mean()" NA
"STANDING" 7 "tGravityAccMag-std()" NA
"STANDING" 7 "tBodyAccJerkMag-mean()" NA
"STANDING" 7 "tBodyAccJerkMag-std()" NA
"STANDING" 7 "tBodyGyroMag-mean()" NA
"STANDING" 7 "tBodyGyroMag-std()" NA
"STANDING" 7 "tBodyGyroJerkMag-mean()" NA
"STANDING" 7 "tBodyGyroJerkMag-std()" NA
"STANDING" 7 "fBodyAcc-mean()-X" NA
"STANDING" 7 "fBodyAcc-mean()-Y" NA
"STANDING" 7 "fBodyAcc-mean()-Z" NA
"STANDING" 7 "fBodyAcc-std()-X" NA
"STANDING" 7 "fBodyAcc-std()-Y" NA
"STANDING" 7 "fBodyAcc-std()-Z" NA
"STANDING" 7 "fBodyAcc-meanFreq()-X" NA
"STANDING" 7 "fBodyAcc-meanFreq()-Y" NA
"STANDING" 7 "fBodyAcc-meanFreq()-Z" NA
"STANDING" 7 "fBodyAccJerk-mean()-X" NA
"STANDING" 7 "fBodyAccJerk-mean()-Y" NA
"STANDING" 7 "fBodyAccJerk-mean()-Z" NA
"STANDING" 7 "fBodyAccJerk-std()-X" NA
"STANDING" 7 "fBodyAccJerk-std()-Y" NA
"STANDING" 7 "fBodyAccJerk-std()-Z" NA
"STANDING" 7 "fBodyAccJerk-meanFreq()-X" NA
"STANDING" 7 "fBodyAccJerk-meanFreq()-Y" NA
"STANDING" 7 "fBodyAccJerk-meanFreq()-Z" NA
"STANDING" 7 "fBodyGyro-mean()-X" NA
"STANDING" 7 "fBodyGyro-mean()-Y" NA
"STANDING" 7 "fBodyGyro-mean()-Z" NA
"STANDING" 7 "fBodyGyro-std()-X" NA
"STANDING" 7 "fBodyGyro-std()-Y" NA
"STANDING" 7 "fBodyGyro-std()-Z" NA
"STANDING" 7 "fBodyGyro-meanFreq()-X" NA
"STANDING" 7 "fBodyGyro-meanFreq()-Y" NA
"STANDING" 7 "fBodyGyro-meanFreq()-Z" NA
"STANDING" 7 "fBodyAccMag-mean()" NA
"STANDING" 7 "fBodyAccMag-std()" NA
"STANDING" 7 "fBodyAccMag-meanFreq()" NA
"STANDING" 7 "fBodyBodyAccJerkMag-mean()" NA
"STANDING" 7 "fBodyBodyAccJerkMag-std()" NA
"STANDING" 7 "fBodyBodyAccJerkMag-meanFreq()" NA
"STANDING" 7 "fBodyBodyGyroMag-mean()" NA
"STANDING" 7 "fBodyBodyGyroMag-std()" NA
"STANDING" 7 "fBodyBodyGyroMag-meanFreq()" NA
"STANDING" 7 "fBodyBodyGyroJerkMag-mean()" NA
"STANDING" 7 "fBodyBodyGyroJerkMag-std()" NA
"STANDING" 7 "fBodyBodyGyroJerkMag-meanFreq()" NA
"STANDING" 8 "Activity" NA
"STANDING" 8 "Y" NA
"STANDING" 8 "Subject" NA
"STANDING" 8 "tBodyAcc-mean()-X" NA
"STANDING" 8 "tBodyAcc-mean()-Y" NA
"STANDING" 8 "tBodyAcc-mean()-Z" NA
"STANDING" 8 "tBodyAcc-std()-X" NA
"STANDING" 8 "tBodyAcc-std()-Y" NA
"STANDING" 8 "tBodyAcc-std()-Z" NA
"STANDING" 8 "tGravityAcc-mean()-X" NA
"STANDING" 8 "tGravityAcc-mean()-Y" NA
"STANDING" 8 "tGravityAcc-mean()-Z" NA
"STANDING" 8 "tGravityAcc-std()-X" NA
"STANDING" 8 "tGravityAcc-std()-Y" NA
"STANDING" 8 "tGravityAcc-std()-Z" NA
"STANDING" 8 "tBodyAccJerk-mean()-X" NA
"STANDING" 8 "tBodyAccJerk-mean()-Y" NA
"STANDING" 8 "tBodyAccJerk-mean()-Z" NA
"STANDING" 8 "tBodyAccJerk-std()-X" NA
"STANDING" 8 "tBodyAccJerk-std()-Y" NA
"STANDING" 8 "tBodyAccJerk-std()-Z" NA
"STANDING" 8 "tBodyGyro-mean()-X" NA
"STANDING" 8 "tBodyGyro-mean()-Y" NA
"STANDING" 8 "tBodyGyro-mean()-Z" NA
"STANDING" 8 "tBodyGyro-std()-X" NA
"STANDING" 8 "tBodyGyro-std()-Y" NA
"STANDING" 8 "tBodyGyro-std()-Z" NA
"STANDING" 8 "tBodyGyroJerk-mean()-X" NA
"STANDING" 8 "tBodyGyroJerk-mean()-Y" NA
"STANDING" 8 "tBodyGyroJerk-mean()-Z" NA
"STANDING" 8 "tBodyGyroJerk-std()-X" NA
"STANDING" 8 "tBodyGyroJerk-std()-Y" NA
"STANDING" 8 "tBodyGyroJerk-std()-Z" NA
"STANDING" 8 "tBodyAccMag-mean()" NA
"STANDING" 8 "tBodyAccMag-std()" NA
"STANDING" 8 "tGravityAccMag-mean()" NA
"STANDING" 8 "tGravityAccMag-std()" NA
"STANDING" 8 "tBodyAccJerkMag-mean()" NA
"STANDING" 8 "tBodyAccJerkMag-std()" NA
"STANDING" 8 "tBodyGyroMag-mean()" NA
"STANDING" 8 "tBodyGyroMag-std()" NA
"STANDING" 8 "tBodyGyroJerkMag-mean()" NA
"STANDING" 8 "tBodyGyroJerkMag-std()" NA
"STANDING" 8 "fBodyAcc-mean()-X" NA
"STANDING" 8 "fBodyAcc-mean()-Y" NA
"STANDING" 8 "fBodyAcc-mean()-Z" NA
"STANDING" 8 "fBodyAcc-std()-X" NA
"STANDING" 8 "fBodyAcc-std()-Y" NA
"STANDING" 8 "fBodyAcc-std()-Z" NA
"STANDING" 8 "fBodyAcc-meanFreq()-X" NA
"STANDING" 8 "fBodyAcc-meanFreq()-Y" NA
"STANDING" 8 "fBodyAcc-meanFreq()-Z" NA
"STANDING" 8 "fBodyAccJerk-mean()-X" NA
"STANDING" 8 "fBodyAccJerk-mean()-Y" NA
"STANDING" 8 "fBodyAccJerk-mean()-Z" NA
"STANDING" 8 "fBodyAccJerk-std()-X" NA
"STANDING" 8 "fBodyAccJerk-std()-Y" NA
"STANDING" 8 "fBodyAccJerk-std()-Z" NA
"STANDING" 8 "fBodyAccJerk-meanFreq()-X" NA
"STANDING" 8 "fBodyAccJerk-meanFreq()-Y" NA
"STANDING" 8 "fBodyAccJerk-meanFreq()-Z" NA
"STANDING" 8 "fBodyGyro-mean()-X" NA
"STANDING" 8 "fBodyGyro-mean()-Y" NA
"STANDING" 8 "fBodyGyro-mean()-Z" NA
"STANDING" 8 "fBodyGyro-std()-X" NA
"STANDING" 8 "fBodyGyro-std()-Y" NA
"STANDING" 8 "fBodyGyro-std()-Z" NA
"STANDING" 8 "fBodyGyro-meanFreq()-X" NA
"STANDING" 8 "fBodyGyro-meanFreq()-Y" NA
"STANDING" 8 "fBodyGyro-meanFreq()-Z" NA
"STANDING" 8 "fBodyAccMag-mean()" NA
"STANDING" 8 "fBodyAccMag-std()" NA
"STANDING" 8 "fBodyAccMag-meanFreq()" NA
"STANDING" 8 "fBodyBodyAccJerkMag-mean()" NA
"STANDING" 8 "fBodyBodyAccJerkMag-std()" NA
"STANDING" 8 "fBodyBodyAccJerkMag-meanFreq()" NA
"STANDING" 8 "fBodyBodyGyroMag-mean()" NA
"STANDING" 8 "fBodyBodyGyroMag-std()" NA
"STANDING" 8 "fBodyBodyGyroMag-meanFreq()" NA
"STANDING" 8 "fBodyBodyGyroJerkMag-mean()" NA
"STANDING" 8 "fBodyBodyGyroJerkMag-std()" NA
"STANDING" 8 "fBodyBodyGyroJerkMag-meanFreq()" NA
"STANDING" 9 "Activity" NA
"STANDING" 9 "Y" NA
"STANDING" 9 "Subject" NA
"STANDING" 9 "tBodyAcc-mean()-X" NA
"STANDING" 9 "tBodyAcc-mean()-Y" NA
"STANDING" 9 "tBodyAcc-mean()-Z" NA
"STANDING" 9 "tBodyAcc-std()-X" NA
"STANDING" 9 "tBodyAcc-std()-Y" NA
"STANDING" 9 "tBodyAcc-std()-Z" NA
"STANDING" 9 "tGravityAcc-mean()-X" NA
"STANDING" 9 "tGravityAcc-mean()-Y" NA
"STANDING" 9 "tGravityAcc-mean()-Z" NA
"STANDING" 9 "tGravityAcc-std()-X" NA
"STANDING" 9 "tGravityAcc-std()-Y" NA
"STANDING" 9 "tGravityAcc-std()-Z" NA
"STANDING" 9 "tBodyAccJerk-mean()-X" NA
"STANDING" 9 "tBodyAccJerk-mean()-Y" NA
"STANDING" 9 "tBodyAccJerk-mean()-Z" NA
"STANDING" 9 "tBodyAccJerk-std()-X" NA
"STANDING" 9 "tBodyAccJerk-std()-Y" NA
"STANDING" 9 "tBodyAccJerk-std()-Z" NA
"STANDING" 9 "tBodyGyro-mean()-X" NA
"STANDING" 9 "tBodyGyro-mean()-Y" NA
"STANDING" 9 "tBodyGyro-mean()-Z" NA
"STANDING" 9 "tBodyGyro-std()-X" NA
"STANDING" 9 "tBodyGyro-std()-Y" NA
"STANDING" 9 "tBodyGyro-std()-Z" NA
"STANDING" 9 "tBodyGyroJerk-mean()-X" NA
"STANDING" 9 "tBodyGyroJerk-mean()-Y" NA
"STANDING" 9 "tBodyGyroJerk-mean()-Z" NA
"STANDING" 9 "tBodyGyroJerk-std()-X" NA
"STANDING" 9 "tBodyGyroJerk-std()-Y" NA
"STANDING" 9 "tBodyGyroJerk-std()-Z" NA
"STANDING" 9 "tBodyAccMag-mean()" NA
"STANDING" 9 "tBodyAccMag-std()" NA
"STANDING" 9 "tGravityAccMag-mean()" NA
"STANDING" 9 "tGravityAccMag-std()" NA
"STANDING" 9 "tBodyAccJerkMag-mean()" NA
"STANDING" 9 "tBodyAccJerkMag-std()" NA
"STANDING" 9 "tBodyGyroMag-mean()" NA
"STANDING" 9 "tBodyGyroMag-std()" NA
"STANDING" 9 "tBodyGyroJerkMag-mean()" NA
"STANDING" 9 "tBodyGyroJerkMag-std()" NA
"STANDING" 9 "fBodyAcc-mean()-X" NA
"STANDING" 9 "fBodyAcc-mean()-Y" NA
"STANDING" 9 "fBodyAcc-mean()-Z" NA
"STANDING" 9 "fBodyAcc-std()-X" NA
"STANDING" 9 "fBodyAcc-std()-Y" NA
"STANDING" 9 "fBodyAcc-std()-Z" NA
"STANDING" 9 "fBodyAcc-meanFreq()-X" NA
"STANDING" 9 "fBodyAcc-meanFreq()-Y" NA
"STANDING" 9 "fBodyAcc-meanFreq()-Z" NA
"STANDING" 9 "fBodyAccJerk-mean()-X" NA
"STANDING" 9 "fBodyAccJerk-mean()-Y" NA
"STANDING" 9 "fBodyAccJerk-mean()-Z" NA
"STANDING" 9 "fBodyAccJerk-std()-X" NA
"STANDING" 9 "fBodyAccJerk-std()-Y" NA
"STANDING" 9 "fBodyAccJerk-std()-Z" NA
"STANDING" 9 "fBodyAccJerk-meanFreq()-X" NA
"STANDING" 9 "fBodyAccJerk-meanFreq()-Y" NA
"STANDING" 9 "fBodyAccJerk-meanFreq()-Z" NA
"STANDING" 9 "fBodyGyro-mean()-X" NA
"STANDING" 9 "fBodyGyro-mean()-Y" NA
"STANDING" 9 "fBodyGyro-mean()-Z" NA
"STANDING" 9 "fBodyGyro-std()-X" NA
"STANDING" 9 "fBodyGyro-std()-Y" NA
"STANDING" 9 "fBodyGyro-std()-Z" NA
"STANDING" 9 "fBodyGyro-meanFreq()-X" NA
"STANDING" 9 "fBodyGyro-meanFreq()-Y" NA
"STANDING" 9 "fBodyGyro-meanFreq()-Z" NA
"STANDING" 9 "fBodyAccMag-mean()" NA
"STANDING" 9 "fBodyAccMag-std()" NA
"STANDING" 9 "fBodyAccMag-meanFreq()" NA
"STANDING" 9 "fBodyBodyAccJerkMag-mean()" NA
"STANDING" 9 "fBodyBodyAccJerkMag-std()" NA
"STANDING" 9 "fBodyBodyAccJerkMag-meanFreq()" NA
"STANDING" 9 "fBodyBodyGyroMag-mean()" NA
"STANDING" 9 "fBodyBodyGyroMag-std()" NA
"STANDING" 9 "fBodyBodyGyroMag-meanFreq()" NA
"STANDING" 9 "fBodyBodyGyroJerkMag-mean()" NA
"STANDING" 9 "fBodyBodyGyroJerkMag-std()" NA
"STANDING" 9 "fBodyBodyGyroJerkMag-meanFreq()" NA
"STANDING" 10 "Activity" NA
"STANDING" 10 "Y" NA
"STANDING" 10 "Subject" NA
"STANDING" 10 "tBodyAcc-mean()-X" NA
"STANDING" 10 "tBodyAcc-mean()-Y" NA
"STANDING" 10 "tBodyAcc-mean()-Z" NA
"STANDING" 10 "tBodyAcc-std()-X" NA
"STANDING" 10 "tBodyAcc-std()-Y" NA
"STANDING" 10 "tBodyAcc-std()-Z" NA
"STANDING" 10 "tGravityAcc-mean()-X" NA
"STANDING" 10 "tGravityAcc-mean()-Y" NA
"STANDING" 10 "tGravityAcc-mean()-Z" NA
"STANDING" 10 "tGravityAcc-std()-X" NA
"STANDING" 10 "tGravityAcc-std()-Y" NA
"STANDING" 10 "tGravityAcc-std()-Z" NA
"STANDING" 10 "tBodyAccJerk-mean()-X" NA
"STANDING" 10 "tBodyAccJerk-mean()-Y" NA
"STANDING" 10 "tBodyAccJerk-mean()-Z" NA
"STANDING" 10 "tBodyAccJerk-std()-X" NA
"STANDING" 10 "tBodyAccJerk-std()-Y" NA
"STANDING" 10 "tBodyAccJerk-std()-Z" NA
"STANDING" 10 "tBodyGyro-mean()-X" NA
"STANDING" 10 "tBodyGyro-mean()-Y" NA
"STANDING" 10 "tBodyGyro-mean()-Z" NA
"STANDING" 10 "tBodyGyro-std()-X" NA
"STANDING" 10 "tBodyGyro-std()-Y" NA
"STANDING" 10 "tBodyGyro-std()-Z" NA
"STANDING" 10 "tBodyGyroJerk-mean()-X" NA
"STANDING" 10 "tBodyGyroJerk-mean()-Y" NA
"STANDING" 10 "tBodyGyroJerk-mean()-Z" NA
"STANDING" 10 "tBodyGyroJerk-std()-X" NA
"STANDING" 10 "tBodyGyroJerk-std()-Y" NA
"STANDING" 10 "tBodyGyroJerk-std()-Z" NA
"STANDING" 10 "tBodyAccMag-mean()" NA
"STANDING" 10 "tBodyAccMag-std()" NA
"STANDING" 10 "tGravityAccMag-mean()" NA
"STANDING" 10 "tGravityAccMag-std()" NA
"STANDING" 10 "tBodyAccJerkMag-mean()" NA
"STANDING" 10 "tBodyAccJerkMag-std()" NA
"STANDING" 10 "tBodyGyroMag-mean()" NA
"STANDING" 10 "tBodyGyroMag-std()" NA
"STANDING" 10 "tBodyGyroJerkMag-mean()" NA
"STANDING" 10 "tBodyGyroJerkMag-std()" NA
"STANDING" 10 "fBodyAcc-mean()-X" NA
"STANDING" 10 "fBodyAcc-mean()-Y" NA
"STANDING" 10 "fBodyAcc-mean()-Z" NA
"STANDING" 10 "fBodyAcc-std()-X" NA
"STANDING" 10 "fBodyAcc-std()-Y" NA
"STANDING" 10 "fBodyAcc-std()-Z" NA
"STANDING" 10 "fBodyAcc-meanFreq()-X" NA
"STANDING" 10 "fBodyAcc-meanFreq()-Y" NA
"STANDING" 10 "fBodyAcc-meanFreq()-Z" NA
"STANDING" 10 "fBodyAccJerk-mean()-X" NA
"STANDING" 10 "fBodyAccJerk-mean()-Y" NA
"STANDING" 10 "fBodyAccJerk-mean()-Z" NA
"STANDING" 10 "fBodyAccJerk-std()-X" NA
"STANDING" 10 "fBodyAccJerk-std()-Y" NA
"STANDING" 10 "fBodyAccJerk-std()-Z" NA
"STANDING" 10 "fBodyAccJerk-meanFreq()-X" NA
"STANDING" 10 "fBodyAccJerk-meanFreq()-Y" NA
"STANDING" 10 "fBodyAccJerk-meanFreq()-Z" NA
"STANDING" 10 "fBodyGyro-mean()-X" NA
"STANDING" 10 "fBodyGyro-mean()-Y" NA
"STANDING" 10 "fBodyGyro-mean()-Z" NA
"STANDING" 10 "fBodyGyro-std()-X" NA
"STANDING" 10 "fBodyGyro-std()-Y" NA
"STANDING" 10 "fBodyGyro-std()-Z" NA
"STANDING" 10 "fBodyGyro-meanFreq()-X" NA
"STANDING" 10 "fBodyGyro-meanFreq()-Y" NA
"STANDING" 10 "fBodyGyro-meanFreq()-Z" NA
"STANDING" 10 "fBodyAccMag-mean()" NA
"STANDING" 10 "fBodyAccMag-std()" NA
"STANDING" 10 "fBodyAccMag-meanFreq()" NA
"STANDING" 10 "fBodyBodyAccJerkMag-mean()" NA
"STANDING" 10 "fBodyBodyAccJerkMag-std()" NA
"STANDING" 10 "fBodyBodyAccJerkMag-meanFreq()" NA
"STANDING" 10 "fBodyBodyGyroMag-mean()" NA
"STANDING" 10 "fBodyBodyGyroMag-std()" NA
"STANDING" 10 "fBodyBodyGyroMag-meanFreq()" NA
"STANDING" 10 "fBodyBodyGyroJerkMag-mean()" NA
"STANDING" 10 "fBodyBodyGyroJerkMag-std()" NA
"STANDING" 10 "fBodyBodyGyroJerkMag-meanFreq()" NA
"STANDING" 11 "Activity" NA
"STANDING" 11 "Y" NA
"STANDING" 11 "Subject" NA
"STANDING" 11 "tBodyAcc-mean()-X" NA
"STANDING" 11 "tBodyAcc-mean()-Y" NA
"STANDING" 11 "tBodyAcc-mean()-Z" NA
"STANDING" 11 "tBodyAcc-std()-X" NA
"STANDING" 11 "tBodyAcc-std()-Y" NA
"STANDING" 11 "tBodyAcc-std()-Z" NA
"STANDING" 11 "tGravityAcc-mean()-X" NA
"STANDING" 11 "tGravityAcc-mean()-Y" NA
"STANDING" 11 "tGravityAcc-mean()-Z" NA
"STANDING" 11 "tGravityAcc-std()-X" NA
"STANDING" 11 "tGravityAcc-std()-Y" NA
"STANDING" 11 "tGravityAcc-std()-Z" NA
"STANDING" 11 "tBodyAccJerk-mean()-X" NA
"STANDING" 11 "tBodyAccJerk-mean()-Y" NA
"STANDING" 11 "tBodyAccJerk-mean()-Z" NA
"STANDING" 11 "tBodyAccJerk-std()-X" NA
"STANDING" 11 "tBodyAccJerk-std()-Y" NA
"STANDING" 11 "tBodyAccJerk-std()-Z" NA
"STANDING" 11 "tBodyGyro-mean()-X" NA
"STANDING" 11 "tBodyGyro-mean()-Y" NA
"STANDING" 11 "tBodyGyro-mean()-Z" NA
"STANDING" 11 "tBodyGyro-std()-X" NA
"STANDING" 11 "tBodyGyro-std()-Y" NA
"STANDING" 11 "tBodyGyro-std()-Z" NA
"STANDING" 11 "tBodyGyroJerk-mean()-X" NA
"STANDING" 11 "tBodyGyroJerk-mean()-Y" NA
"STANDING" 11 "tBodyGyroJerk-mean()-Z" NA
"STANDING" 11 "tBodyGyroJerk-std()-X" NA
"STANDING" 11 "tBodyGyroJerk-std()-Y" NA
"STANDING" 11 "tBodyGyroJerk-std()-Z" NA
"STANDING" 11 "tBodyAccMag-mean()" NA
"STANDING" 11 "tBodyAccMag-std()" NA
"STANDING" 11 "tGravityAccMag-mean()" NA
"STANDING" 11 "tGravityAccMag-std()" NA
"STANDING" 11 "tBodyAccJerkMag-mean()" NA
"STANDING" 11 "tBodyAccJerkMag-std()" NA
"STANDING" 11 "tBodyGyroMag-mean()" NA
"STANDING" 11 "tBodyGyroMag-std()" NA
"STANDING" 11 "tBodyGyroJerkMag-mean()" NA
"STANDING" 11 "tBodyGyroJerkMag-std()" NA
"STANDING" 11 "fBodyAcc-mean()-X" NA
"STANDING" 11 "fBodyAcc-mean()-Y" NA
"STANDING" 11 "fBodyAcc-mean()-Z" NA
"STANDING" 11 "fBodyAcc-std()-X" NA
"STANDING" 11 "fBodyAcc-std()-Y" NA
"STANDING" 11 "fBodyAcc-std()-Z" NA
"STANDING" 11 "fBodyAcc-meanFreq()-X" NA
"STANDING" 11 "fBodyAcc-meanFreq()-Y" NA
"STANDING" 11 "fBodyAcc-meanFreq()-Z" NA
"STANDING" 11 "fBodyAccJerk-mean()-X" NA
"STANDING" 11 "fBodyAccJerk-mean()-Y" NA
"STANDING" 11 "fBodyAccJerk-mean()-Z" NA
"STANDING" 11 "fBodyAccJerk-std()-X" NA
"STANDING" 11 "fBodyAccJerk-std()-Y" NA
"STANDING" 11 "fBodyAccJerk-std()-Z" NA
"STANDING" 11 "fBodyAccJerk-meanFreq()-X" NA
"STANDING" 11 "fBodyAccJerk-meanFreq()-Y" NA
"STANDING" 11 "fBodyAccJerk-meanFreq()-Z" NA
"STANDING" 11 "fBodyGyro-mean()-X" NA
"STANDING" 11 "fBodyGyro-mean()-Y" NA
"STANDING" 11 "fBodyGyro-mean()-Z" NA
"STANDING" 11 "fBodyGyro-std()-X" NA
"STANDING" 11 "fBodyGyro-std()-Y" NA
"STANDING" 11 "fBodyGyro-std()-Z" NA
"STANDING" 11 "fBodyGyro-meanFreq()-X" NA
"STANDING" 11 "fBodyGyro-meanFreq()-Y" NA
"STANDING" 11 "fBodyGyro-meanFreq()-Z" NA
"STANDING" 11 "fBodyAccMag-mean()" NA
"STANDING" 11 "fBodyAccMag-std()" NA
"STANDING" 11 "fBodyAccMag-meanFreq()" NA
"STANDING" 11 "fBodyBodyAccJerkMag-mean()" NA
"STANDING" 11 "fBodyBodyAccJerkMag-std()" NA
"STANDING" 11 "fBodyBodyAccJerkMag-meanFreq()" NA
"STANDING" 11 "fBodyBodyGyroMag-mean()" NA
"STANDING" 11 "fBodyBodyGyroMag-std()" NA
"STANDING" 11 "fBodyBodyGyroMag-meanFreq()" NA
"STANDING" 11 "fBodyBodyGyroJerkMag-mean()" NA
"STANDING" 11 "fBodyBodyGyroJerkMag-std()" NA
"STANDING" 11 "fBodyBodyGyroJerkMag-meanFreq()" NA
"STANDING" 12 "Activity" NA
"STANDING" 12 "Y" NA
"STANDING" 12 "Subject" NA
"STANDING" 12 "tBodyAcc-mean()-X" NA
"STANDING" 12 "tBodyAcc-mean()-Y" NA
"STANDING" 12 "tBodyAcc-mean()-Z" NA
"STANDING" 12 "tBodyAcc-std()-X" NA
"STANDING" 12 "tBodyAcc-std()-Y" NA
"STANDING" 12 "tBodyAcc-std()-Z" NA
"STANDING" 12 "tGravityAcc-mean()-X" NA
"STANDING" 12 "tGravityAcc-mean()-Y" NA
"STANDING" 12 "tGravityAcc-mean()-Z" NA
"STANDING" 12 "tGravityAcc-std()-X" NA
"STANDING" 12 "tGravityAcc-std()-Y" NA
"STANDING" 12 "tGravityAcc-std()-Z" NA
"STANDING" 12 "tBodyAccJerk-mean()-X" NA
"STANDING" 12 "tBodyAccJerk-mean()-Y" NA
"STANDING" 12 "tBodyAccJerk-mean()-Z" NA
"STANDING" 12 "tBodyAccJerk-std()-X" NA
"STANDING" 12 "tBodyAccJerk-std()-Y" NA
"STANDING" 12 "tBodyAccJerk-std()-Z" NA
"STANDING" 12 "tBodyGyro-mean()-X" NA
"STANDING" 12 "tBodyGyro-mean()-Y" NA
"STANDING" 12 "tBodyGyro-mean()-Z" NA
"STANDING" 12 "tBodyGyro-std()-X" NA
"STANDING" 12 "tBodyGyro-std()-Y" NA
"STANDING" 12 "tBodyGyro-std()-Z" NA
"STANDING" 12 "tBodyGyroJerk-mean()-X" NA
"STANDING" 12 "tBodyGyroJerk-mean()-Y" NA
"STANDING" 12 "tBodyGyroJerk-mean()-Z" NA
"STANDING" 12 "tBodyGyroJerk-std()-X" NA
"STANDING" 12 "tBodyGyroJerk-std()-Y" NA
"STANDING" 12 "tBodyGyroJerk-std()-Z" NA
"STANDING" 12 "tBodyAccMag-mean()" NA
"STANDING" 12 "tBodyAccMag-std()" NA
"STANDING" 12 "tGravityAccMag-mean()" NA
"STANDING" 12 "tGravityAccMag-std()" NA
"STANDING" 12 "tBodyAccJerkMag-mean()" NA
"STANDING" 12 "tBodyAccJerkMag-std()" NA
"STANDING" 12 "tBodyGyroMag-mean()" NA
"STANDING" 12 "tBodyGyroMag-std()" NA
"STANDING" 12 "tBodyGyroJerkMag-mean()" NA
"STANDING" 12 "tBodyGyroJerkMag-std()" NA
"STANDING" 12 "fBodyAcc-mean()-X" NA
"STANDING" 12 "fBodyAcc-mean()-Y" NA
"STANDING" 12 "fBodyAcc-mean()-Z" NA
"STANDING" 12 "fBodyAcc-std()-X" NA
"STANDING" 12 "fBodyAcc-std()-Y" NA
"STANDING" 12 "fBodyAcc-std()-Z" NA
"STANDING" 12 "fBodyAcc-meanFreq()-X" NA
"STANDING" 12 "fBodyAcc-meanFreq()-Y" NA
"STANDING" 12 "fBodyAcc-meanFreq()-Z" NA
"STANDING" 12 "fBodyAccJerk-mean()-X" NA
"STANDING" 12 "fBodyAccJerk-mean()-Y" NA
"STANDING" 12 "fBodyAccJerk-mean()-Z" NA
"STANDING" 12 "fBodyAccJerk-std()-X" NA
"STANDING" 12 "fBodyAccJerk-std()-Y" NA
"STANDING" 12 "fBodyAccJerk-std()-Z" NA
"STANDING" 12 "fBodyAccJerk-meanFreq()-X" NA
"STANDING" 12 "fBodyAccJerk-meanFreq()-Y" NA
"STANDING" 12 "fBodyAccJerk-meanFreq()-Z" NA
"STANDING" 12 "fBodyGyro-mean()-X" NA
